市区町村,種別,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
鹿児島県龍郷町,住宅地,100,100,100,100,102.9288703,106.2761506,109.2050209,112.1338912,115.0627615,118.4100418,122.1757322
福島県泉崎村,住宅地,100,100,99.66541196,98.82894187,98.2852363,98.2852363,97.86700125,97.03053116,95.77582601,94.52112087,93.39188624
茨城県美浦村,住宅地,100,97.91666667,96.25,95,93.75,92.5,90.83333333,89.16666667,87.75,86.5,85.75
北海道稚内市,住宅地,100,98.34024896,96.68049793,94.60580913,92.53112033,90.45643154,88.38174274,86.30705394,84.6473029,82.98755187,81.32780083
山形県川西町,住宅地,100,98.34024896,96.68049793,95.02074689,93.36099585,91.70124481,90.04149378,88.42323651,87.26141079,86.39004149,85.60165975
秋田県男鹿市,住宅地,100,95.24793388,91.73553719,89.25619835,86.90082645,85.45454545,84.4214876,83.47107438,82.97520661,83.34710744,84.29752066
和歌山県すさみ町,住宅地,100,97.52066116,95.04132231,93.38842975,91.73553719,90.08264463,88.42975207,86.7768595,85.12396694,84.29752066,82.6446281
福岡県小竹町,住宅地,100,99.17695473,98.35390947,97.5308642,96.70781893,95.88477366,95.0617284,94.23868313,93.41563786,92.59259259,91.76954733
千葉県白子町,住宅地,100,99.59016393,99.18032787,98.36065574,97.54098361,96.72131148,95.90163934,95.08196721,94.26229508,93.44262295,92.62295082
長野県池田町,住宅地,100,98.36132732,96.96845555,96.23105285,95.98525195,95.98525195,95.37074969,94.79721426,94.59238017,94.4285129,94.38754609
宮城県山元町,住宅地,100,99.18367347,97.55102041,95.91836735,95.91836735,95.71428571,94.97959184,95.51020408,96.93877551,98.36734694,99.18367347
長野県飯島町,住宅地,100,97.59281926,95.22643819,92.94165647,91.10567115,89.26968584,87.43370053,85.67931457,84.37372501,83.10893513,81.88494492
青森県おいらせ町,住宅地,100,97.2826087,95.65217391,95.65217391,95.65217391,96.4673913,96.4673913,96.4673913,96.4673913,97.01086957,97.55434783
石川県能登町,住宅地,100,96.33152174,93.3423913,90.89673913,88.31521739,85.86956522,83.9673913,82.06521739,80.16304348,77.98913043,71.73913043
山形県白鷹町,住宅地,100,98.37000815,96.82151589,95.31377343,93.88753056,92.46128769,91.03504482,89.64955175,88.75305623,88.0195599,87.28606357
福島県会津若松市,工業地,100,100,100,100,98.37398374,96.74796748,95.12195122,93.49593496,92.68292683,92.68292683,92.68292683
北海道せたな町,住宅地,100,96.34146341,93.90243902,92.07317073,90.6504065,89.43089431,88.21138211,86.99186992,85.77235772,84.55284553,82.5203252
宮城県登米市,住宅地,100,100.712932,101.0648858,100.8031766,100.0360978,99.1336522,97.96047288,96.81436693,95.48777186,94.58532623,93.7460518
秋田県潟上市,住宅地,100,95.37337662,91.88311688,89.61038961,87.90584416,86.70454545,85.32467532,84.05844156,82.95454545,82.66233766,82.58116883
青森県野辺地町,住宅地,100,97.2,95.6,94.4,93.2,92,90.8,89.6,88.4,87.2,86
千葉県九十九里町,商業地,100,100,100,99.2,98.4,98.4,98.4,97.6,96.8,96,95.2
福島県いわき市,工業地,100,102.3872679,103.9787798,105.8355438,107.4270557,108.2228117,108.7533156,109.2838196,109.8143236,110.0795756,110.8753316
北海道中標津町,住宅地,100,100.3968254,100.7936508,101.1904762,101.1904762,101.984127,102.7777778,103.5714286,105.1587302,105.952381,106.7460317
北海道池田町,商業地,100,95.23809524,90.47619048,87.3015873,84.12698413,80.95238095,77.77777778,75.3968254,73.01587302,71.42857143,70.63492063
鹿児島県知名町,住宅地,100,96.03960396,92,88.31683168,84.75247525,81.58415842,78.93069307,76.3960396,74.37623762,72.99009901,71.64356436
北海道むかわ町,住宅地,100,98.81422925,97.23320158,95.65217391,90.51383399,86.16600791,81.81818182,77.07509881,74.3083004,71.54150198,69.96047431
山形県大石田町,住宅地,100,98.41897233,96.83794466,95.256917,93.67588933,92.09486166,90.51383399,89.72332016,88.93280632,88.14229249,87.35177866
鹿児島県錦江町,住宅地,100,95.65217391,92.09486166,89.32806324,85.77075099,82.21343874,79.44664032,77.07509881,74.90118577,72.80632411,70.90909091
岡山県勝央町,工業地,100,98.42519685,96.8503937,95.27559055,94.48818898,95.27559055,95.27559055,95.27559055,96.06299213,96.8503937,98.42519685
長崎県西海市,住宅地,100,97.63779528,94.48818898,91.33858268,88.97637795,86.61417323,84.2519685,82.67716535,81.1023622,79.52755906,77.95275591
大分県豊後高田市,住宅地,100,98.40355928,97.09500131,96.30986653,95.86495682,96.6500916,96.38838001,96.38838001,96.38838001,96.38838001,96.38838001
北海道岩見沢市,住宅地,100,97.02660407,94.52269171,92.01877934,89.82785603,87.16744914,84.50704225,82.23787167,81.3771518,81.53364632,80.59467919
福島県小野町,住宅地,100,99.21875,98.4375,97.4609375,96.6796875,95.8984375,95.1171875,94.84375,94.5703125,94.2578125,93.9453125
宮崎県綾町,住宅地,100,100,100,100,100,100,100,100,100,100,100
宮城県村田町,住宅地,100,98.44357977,96.88715953,96.10894942,95.3307393,94.94163424,94.16342412,93.38521401,92.60700389,91.82879377,91.05058366
宮城県丸森町,住宅地,100,98.05447471,96.692607,95.9922179,95.3307393,91.05058366,89.49416342,88.71595331,87.93774319,87.15953307,86.38132296
長野県飯綱町,住宅地,100,96.10894942,92.60700389,89.88326848,87.54863813,85.9922179,84.82490272,83.65758755,82.49027237,81.3229572,80.93385214
青森県むつ市,住宅地,100,99.41747573,98.83495146,98.25242718,97.86407767,97.47572816,96.89320388,96.50485437,96.31067961,96.50485437,96.89320388
茨城県大子町,住宅地,100,95.34883721,91.47286822,88.37209302,85.27131783,82.17054264,79.45736434,78.29457364,77.90697674,77.90697674,77.90697674
群馬県長野原町,住宅地,100,97.6744186,95.34883721,93.79844961,93.02325581,92.24806202,90.69767442,89.14728682,87.59689922,86.04651163,84.49612403
宮崎県串間市,住宅地,100,96.64082687,93.28165375,90.95607235,89.14728682,87.59689922,86.30490956,85.0129199,84.2377261,83.72093023,83.20413437
茨城県潮来市,住宅地,100,99.17623037,98.5073576,97.88072942,97.24706048,96.59226924,95.95155953,95.33901288,94.82503696,94.57156939,94.4237133
青森県八戸市,工業地,100,98.65125241,98.65125241,98.65125241,98.65125241,98.65125241,98.45857418,98.45857418,98.45857418,98.45857418,100
北海道雄武町,商業地,100,94.61538462,90.76923077,86.92307692,83.07692308,79.23076923,75.38461538,72.30769231,69.23076923,66.15384615,63.07692308
山形県朝日町,商業地,100,97.69230769,95.38461538,93.07692308,90.76923077,88.46153846,86.15384615,83.84615385,82.30769231,80.76923077,80
鹿児島県湧水町,住宅地,100,96.93877551,94.3877551,92.55102041,91.19897959,89.87244898,88.57142857,87.5,86.37755102,84.89795918,83.03571429
宮崎県都農町,住宅地,100,98.85496183,97.70992366,96.5648855,95.80152672,94.65648855,93.12977099,91.60305344,90.07633588,88.93129771,87.78625954
鹿児島県南大隅町,住宅地,100,93.89312977,88.54961832,84.73282443,81.67938931,79.38931298,77.09923664,74.80916031,72.51908397,70.22900763,67.9389313
長野県白馬村,商業地,100,96.94656489,94.65648855,93.89312977,95.41984733,109.9236641,117.5572519,123.6641221,131.2977099,170.9923664,227.480916
千葉県山武市,住宅地,100,99.87309645,99.80964467,99.49238579,99.1751269,98.85786802,98.66751269,98.79441624,98.9213198,99.04822335,99.30203046
宮崎県高千穂町,住宅地,100,98.09885932,96.57794677,95.05703422,93.91634981,93.15589354,92.01520913,91.25475285,91.25475285,91.25475285,91.25475285
秋田県能代市,住宅地,100,95.91527988,92.73827534,89.93948563,87.97276853,86.27836611,84.96217852,83.79727685,82.95007564,82.1633888,81.45234493
宮城県大郷町,住宅地,100,99.24528302,98.49056604,97.73584906,96.98113208,95.47169811,93.96226415,93.20754717,92.45283019,91.69811321,90.94339623
高知県東洋町,住宅地,100,97.7443609,95.86466165,93.98496241,92.10526316,90.22556391,88.34586466,86.46616541,84.58646617,83.27067669,81.95488722
大分県国東市,住宅地,100,97.36842105,95.11278195,92.85714286,91.72932331,90.97744361,89.84962406,87.21804511,85.90225564,84.39849624,82.93233083
青森県黒石市,住宅地,100,97.75280899,96.25468165,94.75655431,94.38202247,94.00749064,93.25842697,92.5093633,91.76029963,91.01123596,90.26217228
千葉県東庄町,住宅地,100,99.25093633,98.50187266,97.75280899,97.37827715,97.00374532,96.62921348,96.25468165,95.88014981,95.88014981,95.50561798
滋賀県豊郷町,住宅地,100,99.25373134,98.50746269,97.3880597,96.26865672,95.14925373,93.65671642,92.91044776,91.79104478,91.04477612,90.29850746
北海道新得町,商業地,100,95.52238806,91.04477612,87.31343284,84.32835821,82.8358209,81.34328358,80.59701493,80.59701493,80.59701493,80.59701493
福島県会津美里町,住宅地,100,99.01779096,98.05411416,97.09043736,95.57079318,94.42179392,93.25426242,92.27205337,91.10452187,89.93699036,88.39881394
北海道小樽市,工業地,100,98.14814815,96.2962963,95.18518519,95.18518519,96.66666667,98.14814815,101.8518519,109.6296296,116.6666667,124.0740741
青森県七戸町,住宅地,100,96.2962963,93.7037037,91.85185185,90.37037037,88.88888889,87.40740741,85.92592593,84.81481481,83.7037037,82.59259259
宮城県山元町,商業地,100,97.77777778,94.81481481,92.59259259,91.85185185,90.37037037,88.88888889,88.88888889,88.88888889,88.88888889,88.88888889
長崎県松浦市,住宅地,100,97.66009852,96.37931034,95.36945813,94.38423645,93.39901478,92.43842365,91.50246305,90.61576355,89.80295567,89.01477833
福島県田村市,住宅地,100,99.96846752,100.063065,100.0525541,100.0420433,100.1681732,99.81080513,100.3153248,100.7672903,101.0615934,100.8303553
北海道美幌町,住宅地,100,98.52941176,98.16176471,97.42647059,96.32352941,95.22058824,94.11764706,92.64705882,91.17647059,89.70588235,88.23529412
福島県新地町,住宅地,100,102.5735294,103.6764706,104.0441176,104.0441176,104.0441176,103.3088235,102.5735294,101.1029412,100.3676471,99.63235294
千葉県長生村,住宅地,100,100,99.63235294,98.89705882,98.16176471,97.42647059,96.69117647,95.95588235,95.22058824,94.48529412,93.75
北海道鷹栖町,商業地,100,97.05882353,94.11764706,91.91176471,90.44117647,88.97058824,86.76470588,83.82352941,82.35294118,81.61764706,81.61764706
山形県大江町,住宅地,100,98.54014599,97.08029197,95.62043796,94.16058394,92.70072993,91.24087591,89.7810219,88.68613139,87.95620438,87.22627737
北海道室蘭市,工業地,100,98.54368932,97.08737864,95.63106796,94.41747573,93.2038835,92.23300971,91.50485437,91.74757282,91.50485437,92.23300971
鹿児島県指宿市,住宅地,100,95.98548972,92.87787183,90.95525998,90,89.33494559,87.46070133,86.04594921,84.55864571,83.25272068,82.06771463
青森県外ヶ浜町,商業地,100,96.37681159,94.20289855,91.30434783,88.4057971,85.50724638,82.60869565,79.71014493,77.53623188,75.36231884,73.1884058
北海道釧路町,工業地,100,100,102.1582734,102.1582734,102.1582734,102.1582734,102.1582734,102.1582734,102.1582734,102.1582734,102.1582734
滋賀県日野町,工業地,100,100,100,100,100.7194245,101.4388489,101.4388489,102.1582734,104.3165468,107.9136691,112.2302158
京都府京丹波町,住宅地,100,96.76258993,93.88489209,92.08633094,87.76978417,83.81294964,80.57553957,77.51798561,75.17985612,73.02158273,71.29496403
鹿児島県南さつま市,住宅地,100,98.36136266,96.53586316,95.25657611,94.16415121,93.2873365,92.32427771,91.27497485,89.46384936,87.83958603,86.31594078
茨城県城里町,住宅地,100,95.35714286,92.85714286,91.07142857,89.28571429,87.85714286,86.42857143,85,83.57142857,82.14285714,80.71428571
広島県世羅町,住宅地,100,97.14285714,94.28571429,92.14285714,89.28571429,87.85714286,86.42857143,85,83.57142857,82.85714286,82.14285714
秋田県美郷町,商業地,100,93.57142857,88.57142857,84.28571429,80.71428571,77.85714286,75.71428571,73.57142857,72.14285714,71.07142857,70
岡山県鏡野町,住宅地,100,98.07555239,96.18674269,94.297933,92.48039914,90.69850321,89.66500356,89.02352103,88.06129722,86.74269423,85.78047042
北海道芽室町,住宅地,100,99.18699187,98.37398374,97.76422764,97.15447154,96.8495935,99.59349593,104.5731707,112.9065041,128.2520325,138.0081301
千葉県白子町,商業地,100,99.29577465,98.5915493,97.88732394,97.18309859,96.47887324,95.77464789,95.07042254,94.36619718,93.66197183,92.95774648
秋田県仙北市,住宅地,100,96.01873536,92.97423888,90.86651054,88.82903981,87.11943794,85.71428571,84.30913349,82.90398126,82.15456674,81.45199063
福島県本宮市,住宅地,100,101.0752688,101.6830295,101.7531557,101.7999065,102.0336606,102.3375409,102.2206639,102.1972885,102.6414212,102.6180458
長野県長野市,工業地,100,99.3006993,99.3006993,99.3006993,100,100,99.3006993,99.3006993,101.3986014,103.4965035,105.5944056
千葉県多古町,住宅地,100,100,100,100,100,100,99.3006993,99.3006993,99.3006993,99.3006993,99.3006993
栃木県塩谷町,住宅地,100,98.15073273,96.37124913,94.62665736,92.91695743,91.24214934,89.56734124,87.92742498,86.53175157,85.13607816,83.74040475
愛媛県久万高原町,住宅地,100,96.18055556,92.36111111,89.93055556,88.19444444,86.45833333,84.72222222,82.98611111,81.25,79.51388889,78.125
鹿児島県南九州市,住宅地,100,96.41203704,93.4375,91.41203704,90.20833333,89.38657407,88.20601852,86.89814815,85.65972222,84.09722222,82.36111111
山形県尾花沢市,住宅地,100,97.22863741,94.45727483,91.68591224,88.91454965,86.14318707,83.60277136,81.98614319,81.29330254,80.60046189,80.13856813
青森県鰺ヶ沢町,住宅地,100,96.19377163,93.42560554,91.00346021,89.2733564,87.5432526,85.81314879,84.42906574,83.0449827,81.66089965,80.27681661
佐賀県白石町,住宅地,100,98.96729776,97.96901893,96.66092943,95.69707401,94.767642,93.80378657,93.4595525,93.11531842,93.11531842,93.08089501
千葉県芝山町,住宅地,100,99.65635739,99.31271478,98.96907216,98.62542955,98.28178694,97.93814433,97.59450172,98.28178694,99.31271478,101.3745704
秋田県横手市,住宅地,100,96.18451025,93.28018223,91.05922551,89.29384966,88.02961276,86.90205011,85.88838269,85.50113895,85.33029613,85.38724374
福岡県川崎町,住宅地,100,98.63481229,97.26962457,96.24573379,95.221843,94.53924915,93.85665529,93.17406143,92.83276451,92.49146758,92.15017065
宮城県名取市,工業地,100,95.91836735,95.91836735,95.91836735,95.91836735,95.91836735,95.91836735,97.27891156,102.0408163,107.4829932,112.9251701
福島県大玉村,住宅地,100,105.1020408,108.5034014,111.2244898,113.6054422,115.3061224,115.9863946,117.3469388,119.047619,121.0884354,123.1292517
埼玉県神川町,住宅地,100,98.63945578,97.61904762,96.93877551,96.2585034,95.57823129,94.89795918,94.21768707,93.53741497,92.85714286,92.17687075
鹿児島県鹿屋市,住宅地,100,97.66990291,95.77669903,94.2815534,93.51456311,92.86407767,92.23300971,92.06796117,91.7961165,91.82524272,91.94174757
福島県福島市,工業地,100,102.0361991,104.2986425,105.6561086,107.0135747,108.1447964,108.1447964,108.1447964,108.3710407,108.5972851,108.8235294
栃木県那珂川町,住宅地,100,97.28813559,95.25423729,93.22033898,91.18644068,89.15254237,87.11864407,85.08474576,83.05084746,81.01694915,78.98305085
富山県富山市,工業地,100,100,100,100,100,99.77426637,99.77426637,101.5801354,103.8374718,106.0948081,108.5778781
三重県津市,工業地,100,96.83972912,93.67945824,91.19638826,89.61625282,88.71331828,87.81038375,87.35891648,87.58465011,88.48758465,89.84198646
長崎県壱岐市,住宅地,100,95.60810811,91.89189189,88.85135135,85.81081081,83.44594595,81.41891892,80.06756757,79.39189189,78.71621622,78.04054054
青森県東北町,商業地,100,96.62162162,94.59459459,92.56756757,90.54054054,88.51351351,85.81081081,83.78378378,82.43243243,81.08108108,79.72972973
佐賀県多久市,住宅地,100,96.64053751,94.51287794,92.72116461,91.04143337,89.33930571,87.65957447,86.22620381,85.64389698,85.35274356,84.79283315
佐賀県有田町,住宅地,100,97.87234043,95.96864502,94.28891377,92.38521837,90.70548712,89.13773796,88.46584546,87.79395297,87.34602464,87.09966405
福島県浅川町,住宅地,100,99.32885906,98.65771812,97.98657718,97.31543624,96.6442953,95.30201342,93.95973154,93.95973154,93.95973154,93.95973154
北海道登別市,住宅地,100,98.50861404,96.81151967,95.26870661,93.93160195,92.5944973,91.3345333,90.19285163,89.4728722,88.88146053,88.31576241
北海道北見市,住宅地,100,99.33252427,99.15048544,99.02912621,98.90776699,98.72572816,98.54368932,98.51334951,98.54368932,98.4526699,98.36165049
高知県高知市,工業地,100,98,97,96.66666667,97.66666667,98,97.66666667,97.33333333,97,96.66666667,96.33333333
長崎県波佐見町,住宅地,100,98.66666667,97.33333333,96.66666667,96,95.33333333,94.66666667,94,94,94,94.66666667
北海道広尾町,商業地,100,94.66666667,90.66666667,87.33333333,84,81.33333333,78,74.66666667,71.33333333,68,64.66666667
